Churn,senior_65,partner,dependents,tenure_months,contract_type,monthly_charge,daily_charge,total_charge,internet_service,online_security,tech_support,streaming_tv,payment_method
0,1,1,0,65,One year,103.15,3.44,6792.45,Fiber optic,0,0,1,Bank transfer (automatic)
0,1,1,0,67,Month-to-month,83.85,2.8,5588.8,Fiber optic,1,0,0,Bank transfer (automatic)
0,0,0,0,39,Two year,49.8,1.66,1971.15,DSL,0,1,0,Bank transfer (automatic)
0,0,1,0,72,Two year,25.0,0.83,1849.2,No,0,0,0,Credit card (automatic)
0,0,0,0,47,Two year,41.9,1.4,1875.25,DSL,1,1,0,Mailed check
0,0,1,0,65,One year,100.15,3.34,6643.5,Fiber optic,1,1,1,Bank transfer (automatic)
0,1,0,0,56,Month-to-month,104.75,3.49,5841.35,Fiber optic,0,0,1,Electronic check
1,1,0,0,1,Month-to-month,86.0,2.87,86.0,Fiber optic,0,0,0,Electronic check
1,1,1,0,37,Month-to-month,76.5,2.55,2868.15,Fiber optic,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,44.9,1.5,44.9,DSL,0,0,0,Bank transfer (automatic)
0,1,0,0,6,Month-to-month,89.35,2.98,567.8,Fiber optic,0,0,1,Electronic check
0,1,0,0,56,Two year,73.25,2.44,4054.2,DSL,1,1,0,Bank transfer (automatic)
0,0,1,1,40,One year,85.05,2.84,3355.65,Fiber optic,0,0,1,Electronic check
0,0,1,0,5,Month-to-month,89.15,2.97,413.25,Fiber optic,1,0,0,Electronic check
1,0,0,0,70,Two year,104.0,3.47,7250.15,Fiber optic,1,1,1,Credit card (automatic)
0,1,0,0,3,Month-to-month,73.85,2.46,196.4,Fiber optic,0,0,0,Electronic check
0,0,1,1,2,Two year,59.5,1.98,130.5,DSL,1,1,0,Mailed check
1,0,0,0,1,Month-to-month,44.1,1.47,44.1,DSL,0,0,0,Electronic check
0,0,1,1,58,Two year,55.5,1.85,3166.9,DSL,0,1,1,Credit card (automatic)
0,0,0,0,13,Month-to-month,73.75,2.46,956.65,Fiber optic,1,0,0,Credit card (automatic)
0,0,0,0,10,Month-to-month,20.0,0.67,185.4,No,0,0,0,Electronic check
0,1,1,1,66,One year,116.25,3.88,7862.25,Fiber optic,1,1,1,Electronic check
0,0,1,0,56,One year,80.9,2.7,4557.5,Fiber optic,0,0,0,Electronic check
1,1,0,0,1,Month-to-month,69.65,2.32,69.65,Fiber optic,0,0,0,Electronic check
0,0,1,0,71,Two year,47.6,1.59,3377.8,DSL,1,1,0,Bank transfer (automatic)
0,0,0,0,56,One year,64.65,2.16,3665.55,DSL,1,1,0,Bank transfer (automatic)
1,0,0,0,24,Month-to-month,90.35,3.01,2238.5,Fiber optic,0,0,1,Electronic check
1,0,0,0,1,Month-to-month,20.0,0.67,20.0,No,0,0,0,Mailed check
0,0,1,1,55,One year,75.75,2.52,4264.25,DSL,1,1,0,Bank transfer (automatic)
0,0,1,1,42,Two year,20.7,0.69,828.85,No,0,0,0,Mailed check
0,0,0,0,2,Month-to-month,18.75,0.62,53.15,No,0,0,0,Bank transfer (automatic)
0,0,1,1,42,Month-to-month,92.15,3.07,3875.4,Fiber optic,0,0,1,Electronic check
0,0,0,0,14,Month-to-month,19.6,0.65,300.4,No,0,0,0,Credit card (automatic)
0,1,1,1,10,Month-to-month,34.55,1.15,362.6,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,22,Two year,25.25,0.84,555.4,No,0,0,0,Credit card (automatic)
1,0,1,1,32,Month-to-month,69.75,2.33,2347.9,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,0,39,Two year,20.45,0.68,790.0,No,0,0,0,Bank transfer (automatic)
0,1,0,0,57,Two year,101.3,3.38,5779.6,Fiber optic,1,1,0,Credit card (automatic)
0,1,0,0,8,Month-to-month,87.1,2.9,713.6,Fiber optic,0,0,1,Electronic check
0,0,0,0,63,One year,71.5,2.38,4576.3,DSL,1,1,0,Electronic check
0,0,1,1,61,Two year,61.45,2.05,3751.15,DSL,0,1,1,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,19.8,0.66,19.8,No,0,0,0,Mailed check
0,0,0,0,50,One year,19.35,0.64,1033.0,No,0,0,0,Mailed check
1,1,1,0,11,Month-to-month,19.95,0.66,214.75,No,0,0,0,Mailed check
0,0,1,1,35,Two year,25.45,0.85,809.25,No,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,20.15,0.67,20.15,No,0,0,0,Mailed check
0,0,1,1,72,Two year,80.2,2.67,5714.2,DSL,1,1,1,Bank transfer (automatic)
1,1,0,0,29,Month-to-month,98.65,3.29,2862.75,Fiber optic,0,1,1,Electronic check
0,0,0,0,29,One year,70.9,2.36,1964.6,DSL,0,0,0,Credit card (automatic)
1,0,1,0,5,Month-to-month,19.35,0.64,126.05,No,0,0,0,Mailed check
1,0,0,0,11,One year,41.6,1.39,470.6,DSL,0,0,1,Electronic check
0,0,1,1,54,One year,70.7,2.36,3770.0,DSL,0,1,1,Electronic check
0,1,0,0,49,One year,89.85,2.99,4287.2,Fiber optic,0,0,0,Bank transfer (automatic)
0,1,1,0,72,Two year,109.7,3.66,7898.45,Fiber optic,0,1,1,Credit card (automatic)
1,0,1,1,9,Month-to-month,79.35,2.64,661.25,Fiber optic,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,94.6,3.15,94.6,Fiber optic,0,0,1,Electronic check
1,0,0,1,31,Month-to-month,86.55,2.88,2697.4,Fiber optic,0,0,1,Credit card (automatic)
0,0,0,0,1,Month-to-month,84.6,2.82,84.6,Fiber optic,0,0,1,Electronic check
1,1,1,1,56,One year,104.55,3.48,5794.65,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,1,1,70,Two year,68.95,2.3,4858.7,DSL,1,0,1,Credit card (automatic)
0,1,1,0,55,Month-to-month,90.45,3.02,5044.8,Fiber optic,0,1,0,Electronic check
1,0,0,0,3,Month-to-month,53.4,1.78,188.7,DSL,0,0,1,Credit card (automatic)
1,0,1,1,5,Month-to-month,84.5,2.82,453.75,Fiber optic,1,0,0,Electronic check
1,0,0,1,3,Month-to-month,69.65,2.32,220.1,Fiber optic,0,0,0,Electronic check
0,0,1,0,26,Two year,73.5,2.45,1905.7,DSL,0,0,1,Credit card (automatic)
0,0,0,0,25,Month-to-month,65.8,2.19,1679.65,DSL,0,1,0,Bank transfer (automatic)
1,0,0,0,15,Month-to-month,58.6,1.95,939.7,DSL,0,1,0,Credit card (automatic)
0,0,1,0,31,Month-to-month,49.2,1.64,1498.55,DSL,0,1,0,Mailed check
0,0,1,0,2,Month-to-month,91.45,3.05,171.45,Fiber optic,0,0,1,Electronic check
1,0,0,0,1,Month-to-month,53.55,1.78,53.55,DSL,0,0,1,Mailed check
0,0,0,0,18,Month-to-month,56.25,1.88,969.85,DSL,1,0,0,Mailed check
0,1,1,0,2,Month-to-month,95.5,3.18,181.65,Fiber optic,0,0,1,Credit card (automatic)
0,0,0,0,13,Month-to-month,71.95,2.4,923.85,DSL,1,0,1,Electronic check
0,0,1,0,40,Two year,19.1,0.64,780.1,No,0,0,0,Mailed check
0,1,0,0,17,One year,20.65,0.69,330.6,No,0,0,0,Mailed check
0,0,0,0,10,Month-to-month,19.9,0.66,199.45,No,0,0,0,Mailed check
0,0,1,1,61,One year,99.9,3.33,6241.35,Fiber optic,0,0,1,Electronic check
0,0,0,0,27,Month-to-month,59.45,1.98,1611.65,DSL,0,1,0,Electronic check
0,0,1,0,60,Two year,37.7,1.26,2288.7,DSL,1,1,0,Bank transfer (automatic)
0,0,1,0,64,One year,66.15,2.2,4392.5,DSL,1,0,1,Credit card (automatic)
0,0,0,0,28,Month-to-month,59.55,1.98,1646.45,DSL,0,0,1,Bank transfer (automatic)
1,0,1,1,11,Month-to-month,19.25,0.64,180.3,No,0,0,0,Mailed check
0,0,1,0,8,Month-to-month,75.0,2.5,658.1,Fiber optic,1,0,0,Mailed check
0,0,1,1,34,Month-to-month,97.7,3.26,3410.0,Fiber optic,0,0,1,Bank transfer (automatic)
0,1,0,0,36,Month-to-month,74.9,2.5,2659.45,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,0,0,35,Month-to-month,49.2,1.64,1701.65,DSL,0,0,1,Electronic check
0,0,0,0,22,Two year,26.25,0.88,605.9,No,0,0,0,Mailed check
1,0,0,0,4,Month-to-month,88.95,2.97,355.2,Fiber optic,0,0,0,Electronic check
1,0,1,1,4,Month-to-month,85.95,2.86,381.3,Fiber optic,0,0,0,Electronic check
0,0,1,1,43,One year,20.0,0.67,817.95,No,0,0,0,Mailed check
0,0,1,1,70,Two year,20.35,0.68,1458.1,No,0,0,0,Credit card (automatic)
0,0,0,1,15,One year,65.6,2.19,1010.0,DSL,1,1,0,Credit card (automatic)
0,0,0,0,3,Month-to-month,64.4,2.15,195.65,DSL,1,1,1,Credit card (automatic)
1,0,1,1,7,Month-to-month,48.7,1.62,340.25,DSL,0,0,0,Electronic check
1,1,0,0,35,Month-to-month,101.4,3.38,3496.3,Fiber optic,0,0,1,Electronic check
1,0,1,0,2,Month-to-month,44.6,1.49,80.55,DSL,0,0,0,Credit card (automatic)
0,0,0,1,29,One year,19.85,0.66,535.05,No,0,0,0,Mailed check
0,0,0,0,72,Two year,63.7,2.12,4464.8,DSL,1,1,1,Bank transfer (automatic)
1,0,0,0,27,Month-to-month,94.55,3.15,2724.6,Fiber optic,0,0,1,Mailed check
0,0,1,0,71,Two year,84.4,2.81,5969.3,DSL,1,1,1,Credit card (automatic)
0,0,0,0,30,One year,74.65,2.49,2308.6,DSL,1,1,1,Credit card (automatic)
0,1,1,0,19,Month-to-month,34.3,1.14,577.15,DSL,0,0,0,Credit card (automatic)
0,0,1,1,56,Two year,24.15,0.8,1402.25,No,0,0,0,Bank transfer (automatic)
0,0,1,0,36,One year,20.85,0.7,720.05,No,0,0,0,Bank transfer (automatic)
0,0,1,1,57,Month-to-month,65.2,2.17,3687.85,DSL,1,1,0,Bank transfer (automatic)
0,0,0,0,3,Month-to-month,69.6,2.32,207.4,Fiber optic,0,0,0,Mailed check
0,0,1,0,52,Month-to-month,102.7,3.42,5138.1,Fiber optic,0,1,1,Credit card (automatic)
0,0,0,0,2,Month-to-month,20.0,0.67,40.9,No,0,0,0,Mailed check
0,0,0,0,17,Month-to-month,25.1,0.84,382.8,DSL,0,0,0,Credit card (automatic)
0,0,0,0,30,Month-to-month,100.4,3.35,2936.25,Fiber optic,1,0,1,Bank transfer (automatic)
1,1,0,0,1,Month-to-month,75.35,2.51,75.35,Fiber optic,0,0,0,Electronic check
0,0,1,0,8,Month-to-month,84.9,2.83,764.95,Fiber optic,0,0,0,Electronic check
0,1,0,0,68,Month-to-month,95.9,3.2,6503.2,Fiber optic,0,0,0,Electronic check
0,0,0,0,57,Two year,20.75,0.69,1118.8,No,0,0,0,Mailed check
0,0,1,1,72,Two year,55.3,1.84,3983.6,DSL,1,0,0,Bank transfer (automatic)
0,0,0,0,26,Month-to-month,84.3,2.81,2281.6,Fiber optic,0,1,0,Mailed check
0,0,0,1,14,Two year,76.1,2.54,1054.8,DSL,1,1,0,Bank transfer (automatic)
0,0,0,0,30,Month-to-month,100.45,3.35,3096.9,Fiber optic,0,0,1,Electronic check
0,0,0,0,66,One year,29.45,0.98,1983.15,DSL,0,1,0,Credit card (automatic)
0,0,1,0,49,Month-to-month,93.85,3.13,4733.1,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,1,1,15,One year,20.35,0.68,335.95,No,0,0,0,Credit card (automatic)
0,0,1,0,71,Two year,84.2,2.81,5956.85,DSL,0,1,1,Credit card (automatic)
0,0,0,0,39,Two year,20.7,0.69,762.45,No,0,0,0,Credit card (automatic)
0,0,1,1,67,Two year,54.2,1.81,3623.95,DSL,1,1,1,Credit card (automatic)
0,0,1,1,31,Month-to-month,54.35,1.81,1647.0,DSL,0,1,0,Mailed check
1,0,0,0,50,Two year,109.65,3.66,5551.15,Fiber optic,1,1,1,Electronic check
0,0,0,0,13,Two year,19.95,0.66,243.65,No,0,0,0,Mailed check
0,0,1,1,47,One year,96.1,3.2,4391.45,Fiber optic,1,0,0,Electronic check
1,0,0,0,10,Month-to-month,29.5,0.98,255.25,DSL,0,0,0,Mailed check
0,0,1,0,23,Month-to-month,84.25,2.81,1968.1,Fiber optic,0,0,0,Electronic check
0,0,1,1,57,One year,19.4,0.65,1061.6,No,0,0,0,Mailed check
0,0,1,0,56,Month-to-month,85.6,2.85,4902.8,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,0,0,10,Month-to-month,24.5,0.82,270.15,No,0,0,0,Mailed check
0,0,1,1,30,Month-to-month,66.3,2.21,1923.5,DSL,1,1,0,Bank transfer (automatic)
0,1,0,0,43,Month-to-month,84.85,2.83,3645.6,Fiber optic,0,0,1,Electronic check
1,1,0,0,54,One year,82.45,2.75,4350.1,DSL,1,1,1,Bank transfer (automatic)
0,0,1,1,9,Month-to-month,75.85,2.53,647.5,Fiber optic,0,1,0,Electronic check
0,0,0,0,27,Month-to-month,81.3,2.71,2272.8,Fiber optic,0,0,0,Electronic check
0,0,0,0,20,Month-to-month,18.9,0.63,347.65,No,0,0,0,Credit card (automatic)
1,0,1,0,7,Month-to-month,69.35,2.31,451.1,Fiber optic,0,0,0,Electronic check
1,0,0,0,6,Month-to-month,44.75,1.49,270.95,DSL,0,0,0,Electronic check
0,0,1,1,51,One year,110.05,3.67,5686.4,Fiber optic,1,1,1,Credit card (automatic)
1,0,0,0,2,Month-to-month,70.7,2.36,140.7,Fiber optic,0,0,0,Credit card (automatic)
1,1,0,0,1,Month-to-month,20.05,0.67,20.05,No,0,0,0,Mailed check
0,0,0,0,1,Month-to-month,70.7,2.36,70.7,Fiber optic,0,0,0,Mailed check
0,0,0,0,38,One year,84.1,2.8,3187.65,DSL,1,0,1,Bank transfer (automatic)
0,0,0,0,11,Month-to-month,75.9,2.53,866.4,Fiber optic,0,0,0,Mailed check
0,0,0,0,56,One year,106.8,3.56,5914.4,Fiber optic,0,0,1,Electronic check
0,0,1,0,72,Two year,113.65,3.79,8182.75,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,0,0,13,One year,20.2,0.67,273.25,No,0,0,0,Mailed check
0,0,0,0,1,Month-to-month,75.55,2.52,75.55,Fiber optic,0,0,0,Electronic check
0,0,1,0,7,Month-to-month,69.2,2.31,477.55,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,0,51,Two year,25.5,0.85,1281.25,No,0,0,0,Mailed check
0,1,1,0,29,Month-to-month,45.0,1.5,1228.65,DSL,1,0,0,Electronic check
1,1,0,1,1,Month-to-month,50.15,1.67,50.15,DSL,0,0,0,Mailed check
1,0,0,0,1,Month-to-month,20.6,0.69,20.6,No,0,0,0,Mailed check
0,0,0,0,26,One year,75.0,2.5,1908.35,DSL,1,1,1,Bank transfer (automatic)
1,0,0,0,3,Month-to-month,105.35,3.51,323.25,Fiber optic,0,0,1,Bank transfer (automatic)
1,0,0,1,1,Month-to-month,75.35,2.51,75.35,Fiber optic,0,0,0,Electronic check
0,0,1,1,67,Two year,106.7,3.56,7009.5,Fiber optic,1,1,1,Credit card (automatic)
0,0,1,0,65,Month-to-month,105.05,3.5,6914.95,Fiber optic,1,0,1,Electronic check
0,0,0,1,43,One year,106.0,3.53,4532.3,Fiber optic,1,1,1,Credit card (automatic)
1,0,0,0,39,Month-to-month,50.75,1.69,2011.4,DSL,0,0,1,Electronic check
0,0,1,1,9,Two year,20.35,0.68,191.1,No,0,0,0,Mailed check
0,0,1,1,30,Month-to-month,83.55,2.78,2570.2,Fiber optic,0,1,0,Bank transfer (automatic)
0,0,1,1,32,Month-to-month,61.4,2.05,1864.65,DSL,1,1,0,Bank transfer (automatic)
0,0,1,1,25,One year,53.65,1.79,1355.45,DSL,0,0,0,Mailed check
0,0,0,0,13,Two year,19.75,0.66,265.75,No,0,0,0,Mailed check
0,0,1,0,3,Month-to-month,19.9,0.66,45.75,No,0,0,0,Mailed check
0,0,0,0,2,Month-to-month,20.25,0.68,36.8,No,0,0,0,Mailed check
0,0,1,1,67,Two year,54.2,1.81,3838.2,DSL,1,0,0,Bank transfer (automatic)
0,1,1,1,66,One year,108.45,3.62,7076.35,Fiber optic,0,1,1,Electronic check
0,0,1,1,4,Month-to-month,50.3,1.68,217.1,DSL,1,0,0,Electronic check
0,0,1,1,50,One year,80.05,2.67,4042.2,DSL,1,1,0,Bank transfer (automatic)
1,0,0,0,60,Month-to-month,50.8,1.69,3027.4,DSL,0,0,1,Electronic check
0,0,0,0,64,One year,104.65,3.49,6889.8,Fiber optic,0,1,1,Credit card (automatic)
0,0,0,0,59,Two year,24.45,0.82,1493.1,No,0,0,0,Electronic check
0,0,0,0,51,Month-to-month,83.4,2.78,4149.45,Fiber optic,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,45.3,1.51,45.3,DSL,0,0,0,Electronic check
0,0,0,0,10,One year,64.9,2.16,685.55,DSL,0,1,0,Mailed check
0,0,1,1,14,Month-to-month,65.45,2.18,937.6,DSL,1,0,1,Electronic check
0,0,1,1,17,Month-to-month,55.35,1.84,920.5,DSL,1,1,0,Credit card (automatic)
1,0,1,0,18,Month-to-month,39.05,1.3,669.85,DSL,0,0,1,Electronic check
0,0,0,0,1,Month-to-month,20.65,0.69,20.65,No,0,0,0,Electronic check
1,0,1,0,58,Two year,109.45,3.65,6144.55,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,1,0,59,Two year,100.05,3.34,6034.85,Fiber optic,0,1,1,Mailed check
0,0,0,0,2,Month-to-month,91.15,3.04,168.5,Fiber optic,1,0,1,Electronic check
0,0,0,0,24,Month-to-month,56.35,1.88,1381.2,DSL,1,1,0,Credit card (automatic)
0,0,1,0,47,Two year,19.65,0.65,921.55,No,0,0,0,Bank transfer (automatic)
1,0,1,0,3,Month-to-month,91.5,3.05,242.95,Fiber optic,0,0,0,Credit card (automatic)
0,0,1,0,55,Two year,56.8,1.89,3112.05,DSL,1,1,0,Mailed check
1,1,1,1,43,Month-to-month,110.75,3.69,4687.9,Fiber optic,0,1,1,Bank transfer (automatic)
1,0,0,1,1,Month-to-month,45.95,1.53,45.95,DSL,0,0,0,Mailed check
1,0,0,0,11,Month-to-month,73.5,2.45,791.75,Fiber optic,1,0,0,Electronic check
0,0,0,0,60,Two year,53.6,1.79,3237.05,DSL,1,0,1,Electronic check
0,0,0,1,72,Two year,67.2,2.24,4671.7,DSL,1,1,1,Credit card (automatic)
0,0,1,1,69,Two year,25.6,0.85,1673.4,No,0,0,0,Bank transfer (automatic)
0,1,1,0,29,Month-to-month,84.3,2.81,2357.75,Fiber optic,0,0,0,Electronic check
0,0,1,1,71,Two year,89.9,3.0,6342.7,DSL,1,1,1,Bank transfer (automatic)
0,0,1,0,48,Month-to-month,105.1,3.5,5083.55,Fiber optic,0,1,1,Credit card (automatic)
0,0,1,0,36,Month-to-month,95.0,3.17,3440.25,Fiber optic,0,0,1,Bank transfer (automatic)
0,1,1,0,2,Month-to-month,70.1,2.34,141.65,Fiber optic,0,0,0,Electronic check
0,0,1,0,50,One year,75.7,2.52,3876.2,DSL,0,0,1,Bank transfer (automatic)
0,0,0,0,3,Month-to-month,75.3,2.51,244.1,DSL,0,1,1,Electronic check
0,0,0,0,31,Two year,20.45,0.68,638.55,No,0,0,0,Mailed check
0,0,0,1,63,One year,40.6,1.35,2588.95,DSL,1,1,0,Bank transfer (automatic)
0,0,1,1,54,Two year,46.0,1.53,2424.05,DSL,0,1,0,Credit card (automatic)
0,0,1,1,56,One year,65.2,2.17,3512.15,DSL,1,0,1,Bank transfer (automatic)
0,0,1,0,43,Two year,86.45,2.88,3574.5,DSL,1,1,1,Credit card (automatic)
0,0,0,0,25,Month-to-month,105.5,3.52,2686.05,Fiber optic,1,1,1,Electronic check
1,1,0,0,25,Month-to-month,105.95,3.53,2655.25,Fiber optic,0,0,1,Mailed check
0,0,1,0,62,Two year,72.0,2.4,4284.2,DSL,1,0,1,Credit card (automatic)
0,0,1,1,49,Month-to-month,90.4,3.01,4494.65,Fiber optic,0,0,1,Credit card (automatic)
0,0,0,0,1,Month-to-month,45.8,1.53,45.8,DSL,0,0,0,Mailed check
0,0,0,0,8,Month-to-month,29.35,0.98,216.45,DSL,1,0,0,Mailed check
1,0,1,1,1,Month-to-month,69.8,2.33,69.8,Fiber optic,0,0,0,Electronic check
0,1,1,0,50,One year,25.2,0.84,1306.3,No,0,0,0,Electronic check
0,1,1,0,72,Two year,114.5,3.82,8331.95,Fiber optic,1,1,1,Mailed check
0,0,1,1,63,Two year,50.65,1.69,3221.25,DSL,1,0,0,Bank transfer (automatic)
0,0,0,0,54,Month-to-month,89.4,2.98,4869.5,Fiber optic,0,0,0,Credit card (automatic)
1,0,1,1,33,One year,103.7,3.46,3467.0,Fiber optic,1,0,1,Mailed check
0,0,0,0,31,Month-to-month,71.05,2.37,2168.15,DSL,0,1,1,Electronic check
1,0,0,0,10,Month-to-month,98.55,3.28,1008.55,Fiber optic,1,0,1,Electronic check
0,0,1,0,59,One year,109.15,3.64,6557.75,Fiber optic,1,0,1,Credit card (automatic)
0,0,0,1,9,Month-to-month,93.0,3.1,870.25,Fiber optic,1,1,0,Bank transfer (automatic)
1,1,0,0,10,Month-to-month,29.65,0.99,291.4,DSL,0,1,0,Electronic check
1,0,0,0,1,Month-to-month,19.95,0.66,19.95,No,0,0,0,Electronic check
0,0,0,0,4,Month-to-month,19.95,0.66,59.25,No,0,0,0,Mailed check
0,1,0,0,38,Month-to-month,94.75,3.16,3653.0,Fiber optic,0,0,1,Electronic check
0,0,0,0,16,Month-to-month,75.1,2.5,1212.85,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,0,0,67,Two year,19.95,0.66,1311.75,No,0,0,0,Bank transfer (automatic)
0,0,0,0,20,Two year,19.7,0.66,406.95,No,0,0,0,Mailed check
0,0,1,0,64,Two year,74.35,2.48,4759.55,DSL,1,1,0,Mailed check
0,0,1,1,28,One year,92.9,3.1,2768.35,Fiber optic,0,1,1,Bank transfer (automatic)
0,0,1,1,71,One year,95.15,3.17,6770.85,Fiber optic,1,1,0,Credit card (automatic)
0,0,0,0,21,One year,104.55,3.48,2239.4,Fiber optic,0,1,1,Mailed check
0,1,0,0,3,Month-to-month,94.85,3.16,335.75,Fiber optic,0,0,1,Electronic check
0,0,1,1,31,One year,98.05,3.27,3082.1,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,1,0,37,Month-to-month,55.05,1.84,2030.75,DSL,1,0,0,Mailed check
0,0,1,1,68,Two year,110.2,3.67,7467.5,Fiber optic,1,0,1,Electronic check
0,0,0,0,34,Month-to-month,85.35,2.84,2896.6,Fiber optic,0,0,1,Electronic check
1,0,0,0,9,Month-to-month,58.5,1.95,539.85,DSL,1,1,1,Mailed check
0,0,1,1,28,Month-to-month,49.9,1.66,1410.25,DSL,0,0,0,Mailed check
0,0,0,1,3,Month-to-month,29.65,0.99,90.05,DSL,0,0,0,Mailed check
0,0,1,1,11,Two year,20.9,0.7,202.3,No,0,0,0,Credit card (automatic)
1,0,0,0,2,Month-to-month,75.8,2.53,160.75,Fiber optic,0,0,0,Electronic check
0,0,0,1,17,One year,44.6,1.49,681.4,DSL,0,0,0,Mailed check
0,0,1,1,69,Two year,106.35,3.54,7261.75,Fiber optic,1,1,1,Credit card (automatic)
0,0,1,0,37,Two year,94.3,3.14,3460.95,Fiber optic,0,1,1,Mailed check
1,1,0,0,4,Month-to-month,25.2,0.84,102.5,DSL,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,90.85,3.03,90.85,Fiber optic,0,0,0,Credit card (automatic)
0,0,1,0,72,One year,108.5,3.62,8003.8,Fiber optic,0,1,1,Bank transfer (automatic)
0,0,1,1,8,Month-to-month,94.75,3.16,759.55,Fiber optic,0,0,1,Electronic check
0,0,1,1,49,One year,35.8,1.19,1782.0,DSL,1,1,0,Credit card (automatic)
0,0,0,0,27,Two year,19.85,0.66,470.0,No,0,0,0,Credit card (automatic)
0,0,0,0,4,Month-to-month,65.55,2.18,237.2,DSL,0,1,0,Mailed check
0,0,1,0,72,Two year,108.95,3.63,7875.0,Fiber optic,1,1,1,Credit card (automatic)
0,0,1,0,2,Month-to-month,64.2,2.14,143.65,DSL,0,1,0,Mailed check
0,0,0,0,2,One year,19.95,0.66,47.7,No,0,0,0,Mailed check
0,0,1,1,67,One year,105.4,3.51,6989.45,Fiber optic,0,0,1,Electronic check
1,0,0,0,9,Month-to-month,66.25,2.21,620.55,DSL,0,1,1,Mailed check
1,0,0,0,4,Month-to-month,46.0,1.53,193.6,DSL,0,0,0,Mailed check
0,0,0,0,22,Month-to-month,78.85,2.63,1600.25,Fiber optic,0,0,0,Mailed check
0,0,0,0,48,One year,75.15,2.51,3772.65,Fiber optic,0,0,0,Electronic check
0,0,0,0,47,Two year,20.55,0.68,945.7,No,0,0,0,Mailed check
0,0,1,0,66,Two year,66.9,2.23,4370.25,DSL,1,0,0,Bank transfer (automatic)
0,0,0,1,37,One year,20.3,0.68,755.4,No,0,0,0,Bank transfer (automatic)
1,1,1,0,1,Month-to-month,95.1,3.17,95.1,Fiber optic,0,0,1,Electronic check
1,1,1,1,22,Month-to-month,40.05,1.34,880.2,DSL,1,0,0,Mailed check
0,0,1,1,56,Two year,61.3,2.04,3346.8,DSL,1,0,0,Credit card (automatic)
0,0,0,0,72,Two year,112.75,3.76,8192.6,Fiber optic,1,1,1,Credit card (automatic)
0,0,0,0,10,Month-to-month,95.1,3.17,865.1,Fiber optic,0,1,1,Credit card (automatic)
0,0,0,0,9,Month-to-month,69.5,2.32,653.25,DSL,1,1,1,Mailed check
0,0,0,0,35,Month-to-month,19.25,0.64,617.65,No,0,0,0,Bank transfer (automatic)
1,1,0,0,1,Month-to-month,69.5,2.32,69.5,Fiber optic,0,0,0,Bank transfer (automatic)
0,1,1,0,54,Month-to-month,74.0,2.47,3919.15,Fiber optic,0,0,0,Bank transfer (automatic)
1,1,0,0,1,Month-to-month,85.7,2.86,85.7,Fiber optic,0,0,1,Electronic check
0,0,0,0,63,Two year,104.75,3.49,6536.5,Fiber optic,0,0,1,Bank transfer (automatic)
0,1,0,0,53,One year,96.75,3.22,5206.55,Fiber optic,1,1,0,Mailed check
1,0,0,0,1,Month-to-month,75.7,2.52,75.7,Fiber optic,0,0,0,Electronic check
0,0,1,1,67,One year,60.05,2.0,3994.05,DSL,1,1,0,Mailed check
0,0,1,0,71,Two year,83.3,2.78,5894.5,DSL,0,1,1,Credit card (automatic)
0,0,1,1,42,One year,94.45,3.15,3923.8,Fiber optic,1,0,1,Credit card (automatic)
0,0,1,1,12,Two year,25.25,0.84,274.7,No,0,0,0,Credit card (automatic)
0,1,1,0,57,One year,90.65,3.02,5199.8,Fiber optic,0,0,1,Electronic check
0,0,1,1,35,One year,89.7,2.99,3165.6,Fiber optic,0,1,1,Electronic check
0,0,0,1,33,One year,34.05,1.14,1113.95,DSL,1,1,0,Credit card (automatic)
0,0,1,1,62,One year,24.8,0.83,1476.25,No,0,0,0,Bank transfer (automatic)
0,0,0,0,25,Month-to-month,74.3,2.48,1952.25,Fiber optic,1,0,0,Bank transfer (automatic)
0,0,1,0,26,Month-to-month,85.9,2.86,2196.45,Fiber optic,0,1,0,Credit card (automatic)
1,0,0,1,39,Month-to-month,30.1,1.0,1131.3,DSL,0,0,0,Credit card (automatic)
0,0,0,0,34,One year,64.35,2.14,2053.05,DSL,1,0,0,Electronic check
0,0,1,1,49,One year,87.2,2.91,4345.0,DSL,1,1,1,Mailed check
1,0,0,0,19,Month-to-month,39.65,1.32,733.35,DSL,0,0,1,Electronic check
0,0,0,0,17,Month-to-month,55.5,1.85,934.15,DSL,1,0,0,Credit card (automatic)
